Dataset_Name,diffusion_ver,Adaptor,lora_rank,clipi,clipt,num_train_steps,no_of_images,learning_rate,output_path,with_prior_preservation
dog6,sdxl,krona,4,0.72705078125,0.3072575749577703,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_5e-06_1000_False,False
dog2,sdxl,lora,4,0.79541015625,0.2988316127232143,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_5e-05_400_False,False
backpack,sdxl,lora,8,0.82958984375,0.325330010775862,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_2e-05_1000_False,False
dog6,sdxl,krona,4,0.7314453125,0.3090556376689189,800,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-05_800_False,False
clock,base,lora,8,0.73974609375,0.3182896205357143,400,6,2e-06,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_2e-06_400_False,False
dog2,sdxl,krona,4,0.71728515625,0.3099993024553571,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_5e-05_400_False,False
cat,sdxl,lora,4,0.8779296875,0.2912134630926724,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_4_0.0005_1000_False,False
cat,sdxl,krona,4,0.8740234375,0.3105132004310345,800,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_4_0.0005_800_False,False
clock,sdxl,krona,4,0.75634765625,0.2982875279017857,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_5e-05_1200_False,False
teapot,sdxl,krona,4,0.82568359375,0.3134847005208333,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_4_0.0005_1000_False,False
dog2,sdxl,lora,4,0.7939453125,0.2949846540178571,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_5e-05_800_False,False
dog6,sdxl,krona,4,0.73291015625,0.3086135451858108,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-05_1000_False,False
dog2,sdxl,krona,4,0.75244140625,0.3065743582589286,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_5e-05_800_False,False
clock,sdxl,krona,4,0.7138671875,0.3226579938616071,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_2e-05_400_False,False
backpack,sdxl,krona,4,0.7548828125,0.3360974542025862,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_4_1e-05_1000_False,False
cat,sdxl,lora,4,0.896484375,0.285888671875,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_4_0.0005_1200_False,False
cat,sdxl,krona,4,0.8740234375,0.309827081088362,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_4_0.0005_1000_False,False
teapot,sdxl,krona,4,0.82763671875,0.3173014322916667,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_4_0.0005_1200_False,False
cat,sdxl,lora,16,0.85791015625,0.3188518655711206,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_0.0001_400_False,False
dog2,sdxl,lora,4,0.80419921875,0.2894635881696428,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_5e-05_1000_False,False
dog6,base,lora,8,0.74072265625,0.2884884396114865,1000,5,2e-06,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_2e-06_1000_False,False
teapot,base,lora,8,0.74853515625,0.3338460286458333,1000,5,2e-06,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_2e-06_1000_False,False
dog6,sdxl,krona,4,0.7314453125,0.3080592799831081,1200,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-05_1200_False,False
clock,sdxl,krona,4,0.70849609375,0.3186689104352678,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_2e-05_800_False,False
dog2,sdxl,krona,4,0.7607421875,0.3050327845982143,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_5e-05_1000_False,False
dog6,sdxl,krona,4,0.73095703125,0.3077755489864865,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_5e-06_1200_False,False
teapot,sdxl,krona,16,0.77978515625,0.3503580729166666,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_0.0001_400_False,False
backpack,sdxl,krona,4,0.837890625,0.3200767780172414,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_4_0.0005_400_False,False
dog6,sdxl,krona,4,0.83056640625,0.2911838840793919,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_0.0005_400_False,False
clock,sdxl,lora,8,0.78759765625,0.3008074079241071,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_2e-05_1200_False,False
cat,sdxl,krona,4,0.8759765625,0.3020103717672414,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_4_0.0005_1200_False,False
backpack,sdxl,lora,8,0.82666015625,0.3229306977370689,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_2e-05_1200_False,False
teapot,sdxl,krona,16,0.77880859375,0.3431315104166667,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_0.0001_800_False,False
cat,sdxl,krona,16,0.79736328125,0.3275441136853448,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_0.0001_400_False,False
dog2,sdxl,lora,4,0.81494140625,0.284765625,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_5e-05_1200_False,False
cat,sdxl,lora,16,0.87353515625,0.3072383485991379,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_0.0001_1000_False,False
backpack,sdxl,krona,4,0.8388671875,0.316052667025862,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_4_0.0005_800_False,False
clock,sdxl,krona,4,0.712890625,0.3102765764508928,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_2e-05_1000_False,False
dog6,sdxl,krona,4,0.7265625,0.3057564400337837,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_2e-06_400_False,False
dog2,sdxl,krona,4,0.77294921875,0.3032575334821428,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_5e-05_1200_False,False
clock,sdxl,lora,8,0.73486328125,0.3140389578683035,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_1e-05_400_False,False
dog2,sdxl,lora,4,0.76123046875,0.3055036272321428,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_2e-05_400_False,False
backpack,sdxl,lora,8,0.787109375,0.334363213900862,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_1e-05_400_False,False
cat,sdxl,krona,16,0.82177734375,0.3240587957974138,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_0.0001_800_False,False
dog6,sdxl,krona,4,0.86083984375,0.2793100717905405,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_0.0005_1000_False,False
dog2,sdxl,krona,4,0.70849609375,0.3098109654017857,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_2e-05_400_False,False
teapot,sdxl,krona,16,0.775390625,0.3369303385416666,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_0.0001_1000_False,False
cat,sdxl,lora,16,0.88525390625,0.2984366581357758,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_0.0001_1200_False,False
backpack,sdxl,krona,4,0.86328125,0.3171765557650862,1000,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_4_0.0005_1000_False,False
clock,sdxl,krona,4,0.720703125,0.3137250627790178,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_2e-05_1200_False,False
dog2,sdxl,lora,4,0.78662109375,0.2996233258928571,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_2e-05_800_False,False
cat,sdxl,lora,16,0.78564453125,0.3270810883620689,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_5e-06_400_False,False
cat,sdxl,krona,16,0.82373046875,0.3234610721982758,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_0.0001_1000_False,False
dog2,sdxl,krona,4,0.7109375,0.3105433872767857,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_2e-05_800_False,False
clock,sdxl,krona,4,0.712890625,0.3217381068638393,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_1e-05_400_False,False
dog6,sdxl,krona,4,0.7255859375,0.3050042229729729,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_2e-06_800_False,False
dog6,sdxl,krona,4,0.8515625,0.2851529508023648,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_0.0005_1200_False,False
teapot,sdxl,krona,16,0.79052734375,0.3415283203125,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_0.0001_1200_False,False
clock,base,lora,8,0.74267578125,0.3173479352678571,800,6,2e-06,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_2e-06_800_False,False
cat,sdxl,lora,16,0.80126953125,0.3278892780172414,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_5e-06_800_False,False
dog6,sdxl,krona,16,0.748046875,0.3079537056587837,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0001_400_False,False
backpack,sdxl,krona,4,0.82470703125,0.3053694100215517,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_4_0.0005_1200_False,False
clock,sdxl,lora,8,0.7607421875,0.3006722586495535,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_1e-05_800_False,False
dog2,sdxl,lora,4,0.7939453125,0.2941127232142857,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_2e-05_1000_False,False
backpack,sdxl,lora,8,0.8095703125,0.3305243130387931,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_1e-05_800_False,False
cat,sdxl,krona,16,0.828125,0.3221730199353448,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_0.0001_1200_False,False
clock,sdxl,krona,4,0.71728515625,0.3213457380022321,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_1e-05_800_False,False
dog2,sdxl,krona,4,0.716796875,0.3116664341517857,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_2e-05_1000_False,False
backpack,sdxl,krona,16,0.79248046875,0.3375033674568966,400,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_0.0001_400_False,False
teapot,sdxl,krona,16,0.76171875,0.3479736328125,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_5e-06_800_False,False
cat,sdxl,krona,16,0.76708984375,0.3315008755387931,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_5e-06_400_False,False
dog6,sdxl,krona,16,0.7802734375,0.3045753272804054,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0001_800_False,False
cat,sdxl,lora,16,0.80810546875,0.3265591325431034,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_5e-06_1000_False,False
clock,sdxl,krona,4,0.7177734375,0.3213588169642857,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_1e-05_1000_False,False
backpack,sdxl,krona,16,0.8173828125,0.3306505926724138,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_0.0001_800_False,False
dog2,sdxl,lora,4,0.79541015625,0.2902483258928571,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_2e-05_1200_False,False
cat,sdxl,krona,16,0.77294921875,0.3313240840517241,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_5e-06_800_False,False
teapot,sdxl,krona,16,0.759765625,0.3477783203125,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_5e-06_1000_False,False
dog6,sdxl,krona,4,0.72705078125,0.3057168496621621,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_2e-06_1000_False,False
dog6,sdxl,krona,16,0.791015625,0.3022658889358108,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0001_1000_False,False
dog2,sdxl,krona,4,0.71875,0.3119140625,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_2e-05_1200_False,False
cat,sdxl,lora,16,0.8173828125,0.325018521012931,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_5e-06_1200_False,False
dog2,sdxl,lora,4,0.72900390625,0.309326171875,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_1e-05_400_False,False
dog2,sdxl,krona,4,0.7158203125,0.3111607142857143,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_1e-05_400_False,False
cat,sdxl,lora,16,0.77587890625,0.3304906384698275,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_2e-06_400_False,False
clock,sdxl,lora,8,0.75634765625,0.3024945940290178,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_1e-05_1000_False,False
cat,sdxl,krona,16,0.771484375,0.3317955280172414,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_5e-06_1000_False,False
backpack,sdxl,lora,8,0.8115234375,0.327527276400862,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_1e-05_1000_False,False
teapot,sdxl,krona,16,0.76171875,0.3477294921875,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_5e-06_1200_False,False
clock,sdxl,krona,4,0.7158203125,0.316131591796875,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_1e-05_1200_False,False
dog6,base,lora,8,0.7294921875,0.291480811866554,1200,5,2e-06,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_2e-06_1200_False,False
teapot,base,lora,8,0.74951171875,0.3342854817708333,1200,5,2e-06,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_2e-06_1200_False,False
dog6,sdxl,krona,16,0.8017578125,0.3012827280405405,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0001_1200_False,False
backpack,sdxl,krona,16,0.76220703125,0.3331593480603448,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_5e-06_400_False,False
dog2,sdxl,lora,4,0.7607421875,0.3045689174107143,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_1e-05_800_False,False
teapot,sdxl,krona,16,0.76171875,0.3504557291666667,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_2e-06_400_False,False
cat,sdxl,lora,16,0.779296875,0.3292783539870689,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_2e-06_800_False,False
clock,sdxl,krona,4,0.7783203125,0.2931867327008928,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_0.0005_400_False,False
dog2,sdxl,krona,4,0.7080078125,0.3118268694196429,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_1e-05_800_False,False
dog6,sdxl,krona,16,0.728515625,0.3054463154560811,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-06_400_False,False
cat,sdxl,krona,16,0.77587890625,0.3317618534482758,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_5e-06_1200_False,False
backpack,sdxl,krona,16,0.7578125,0.3312398976293103,800,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_5e-06_800_False,False
teapot,sdxl,krona,16,0.76171875,0.3508463541666666,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_2e-06_800_False,False
cat,sdxl,krona,16,0.76806640625,0.3301286368534483,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_2e-06_400_False,False
dog2,sdxl,lora,4,0.77099609375,0.3033098493303571,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_1e-05_1000_False,False
cat,sdxl,lora,16,0.7880859375,0.3288153286637931,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_2e-06_1000_False,False
clock,sdxl,krona,4,0.7587890625,0.2993730817522321,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_0.0005_800_False,False
dog6,sdxl,krona,4,0.7255859375,0.3051163956925675,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_2e-06_1200_False,False
dog6,sdxl,krona,16,0.728515625,0.3065911370354729,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-06_800_False,False
dog2,sdxl,krona,4,0.7060546875,0.3113664899553571,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_1e-05_1000_False,False
cat,sdxl,krona,16,0.76611328125,0.3304990571120689,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_2e-06_800_False,False
teapot,sdxl,krona,16,0.7578125,0.3487386067708333,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_2e-06_1000_False,False
backpack,sdxl,krona,16,0.763671875,0.3319639008620689,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_5e-06_1000_False,False
dog6,base,lora,8,0.71240234375,0.292407886402027,400,5,1e-06,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_1e-06_400_False,False
teapot,base,lora,8,0.76171875,0.3392578125,400,5,1e-06,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_1e-06_400_False,False
dog6,sdxl,krona,16,0.72998046875,0.3069441511824324,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-06_1000_False,False
dog6,sdxl,krona,4,0.72607421875,0.3053011507601351,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-06_400_False,False
cat,sdxl,lora,16,0.7861328125,0.3275356950431034,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_2e-06_1200_False,False
clock,sdxl,krona,4,0.70458984375,0.2989545549665178,1000,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_4_0.0005_1000_False,False
clock,sdxl,lora,8,0.75439453125,0.2971540178571428,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_1e-05_1200_False,False
dog2,sdxl,lora,4,0.7802734375,0.3017926897321428,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_1e-05_1200_False,False
backpack,sdxl,lora,8,0.8232421875,0.3275356950431034,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_1e-05_1200_False,False
cat,sdxl,lora,16,0.77392578125,0.3314082704741379,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_1e-06_400_False,False
dog2,sdxl,krona,4,0.70458984375,0.3121337890625,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_1e-05_1200_False,False
cat,sdxl,krona,16,0.767578125,0.3311978044181034,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_2e-06_1000_False,False
dog2,sdxl,lora,4,0.81689453125,0.2910609654017857,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_0.0005_400_False,False
teapot,sdxl,krona,16,0.7587890625,0.3479573567708333,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_2e-06_1200_False,False
clock,base,lora,8,0.74072265625,0.3196934291294643,1000,6,2e-06,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_2e-06_1000_False,False
backpack,sdxl,krona,16,0.7666015625,0.3340096309267241,1200,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_5e-06_1200_False,False
clock,sdxl,krona,16,0.72802734375,0.3142743791852678,400,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_0.0001_400_False,False
dog2,sdxl,krona,4,0.80517578125,0.2924874441964286,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_0.0005_400_False,False
dog6,sdxl,krona,16,0.73193359375,0.3081318623310811,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-06_1200_False,False
clock,sdxl,lora,8,0.732421875,0.3055158342633928,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_0.0005_400_False,False
cat,sdxl,lora,16,0.77685546875,0.3296824488146552,800,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_1e-06_800_False,False
backpack,sdxl,lora,8,0.8544921875,0.3134428879310345,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_0.0005_400_False,False
cat,sdxl,krona,16,0.76953125,0.3306505926724138,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_1e-06_400_False,False
backpack,sdxl,krona,16,0.76318359375,0.3345905172413793,400,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_2e-06_400_False,False
dog6,sdxl,krona,16,0.72705078125,0.3056442673141892,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-06_400_False,False
dog2,sdxl,lora,4,0.8466796875,0.2711251395089286,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_0.0005_800_False,False
dog6,sdxl,krona,4,0.7275390625,0.3056244721283784,800,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-06_800_False,False
clock,sdxl,krona,16,0.7568359375,0.3062351771763393,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_0.0001_800_False,False
dog2,sdxl,krona,4,0.83349609375,0.281396484375,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_0.0005_800_False,False
cat,sdxl,lora,16,0.77880859375,0.3293625404094827,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_1e-06_1000_False,False
dog6,sdxl,krona,16,0.7275390625,0.3054133234797297,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-06_800_False,False
backpack,sdxl,krona,16,0.76025390625,0.3326037176724138,800,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_2e-06_800_False,False
teapot,sdxl,krona,16,0.76318359375,0.3497477213541666,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_1e-06_1000_False,False
dog2,sdxl,lora,4,0.83935546875,0.2738455636160714,1000,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_4_0.0005_1000_False,False
cat,sdxl,krona,16,0.76416015625,0.3304906384698275,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_16_1e-06_1000_False,False
clock,sdxl,krona,16,0.7509765625,0.2998831612723214,1000,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_0.0001_1000_False,False
dog2,sdxl,krona,4,0.8359375,0.2755929129464285,1000,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_4_0.0005_1000_False,False
clock,sdxl,lora,8,0.70751953125,0.2822091238839285,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_8_0.0005_800_False,False
cat,sdxl,lora,16,0.7802734375,0.3283438846982758,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_16_1e-06_1200_False,False
dog6,sdxl,krona,16,0.7265625,0.3054991026182432,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-06_1000_False,False
backpack,sdxl,lora,8,0.8544921875,0.3074530239762931,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_8_0.0005_800_False,False
backpack,sdxl,krona,16,0.76123046875,0.333984375,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_2e-06_1000_False,False
teapot,sdxl,krona,16,0.76171875,0.3506591796875,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_16_1e-06_1200_False,False
